,timestamp,price,id,name,symbol,Open,High,Low,Close,market_cap,total_volumen,retorno_diario,retorno_semanal,retorno_mensual,retorno_trimestral
10,2022-02-10,3.681236511152193,gains-network,Gains Network,gns,3.771316756766959,3.771316756766959,3.681236511152193,3.681236511152193,86991656.77559848,934815.2005621349,-0.02388562176675635,-0.010186470156133165,-0.13077286753022543,2.593138797613765
11,2022-02-11,3.6321219424895417,gains-network,Gains Network,gns,3.681236511152193,3.681236511152193,3.6321219424895417,3.6321219424895417,85631371.84370653,9188555.538338624,-0.013341867199746726,-0.02337852939646301,-0.14495183951170054,2.8545967057799
12,2022-02-12,3.4090923301346137,gains-network,Gains Network,gns,3.6321219424895417,3.6321219424895417,3.4090923301346137,3.4090923301346137,80452702.26155347,5737310.970840041,-0.06140476996266764,-0.10178918898784228,-0.14231190475862254,2.8324574602320327
13,2022-02-13,3.279279122086528,gains-network,Gains Network,gns,3.4090923301346137,3.4090923301346137,3.279279122086528,3.279279122086528,77231490.287648,4362696.801955995,-0.03807852515480559,-0.1462749491148938,-0.12446603190157401,2.5861010955698323
14,2022-02-14,3.2731831088103336,gains-network,Gains Network,gns,3.279279122086528,3.279279122086528,3.2731831088103336,3.2731831088103336,77155504.39525081,2950079.9685621937,-0.0018589491925637969,-0.14353505158648505,-0.2281771340154778,2.572913714602191
15,2022-02-15,3.20232935386311,gains-network,Gains Network,gns,3.2731831088103336,3.2731831088103336,3.20232935386311,3.20232935386311,75322528.35309875,3246866.3152095885,-0.021646743427371495,-0.15708007653734624,-0.26836006990307193,2.902770761253477
16,2022-02-16,3.261082698266297,gains-network,Gains Network,gns,3.20232935386311,3.261082698266297,3.20232935386311,3.261082698266297,76747941.15487121,4717610.962795232,0.018347064873982966,-0.13529334484703193,-0.21120717600185246,3.1545558378049368
17,2022-02-17,3.2407268199368926,gains-network,Gains Network,gns,3.261082698266297,3.261082698266297,3.2407268199368926,3.2407268199368926,76273397.53062136,3280104.259066015,-0.00624206136821559,-0.11966351248576124,-0.22343648526331483,3.8691480900030415
18,2022-02-18,3.0613032260955526,gains-network,Gains Network,gns,3.2407268199368926,3.2407268199368926,3.0613032260955526,3.0613032260955526,71773908.6643298,3178190.6633650847,-0.055365232495849126,-0.15715846698768499,-0.2432418959203524,3.596417605586046
19,2022-02-19,2.572639729452776,gains-network,Gains Network,gns,3.0613032260955526,3.0613032260955526,2.572639729452776,2.572639729452776,60214311.944255054,5172893.910545893,-0.1596259699062963,-0.245359327257883,-0.3611177246240572,2.9231343775461864
20,2022-02-20,2.692354619604158,gains-network,Gains Network,gns,2.572639729452776,2.692354619604158,2.572639729452776,2.692354619604158,63988467.73304807,3247220.846107539,0.04653387288582622,-0.17897973323750604,-0.30966956971570125,3.0841008652411706
21,2022-02-21,2.337586816201378,gains-network,Gains Network,gns,2.692354619604158,2.692354619604158,2.337586816201378,2.337586816201378,56077000.697788015,3787250.382530531,-0.1317686016617453,-0.2858368326815074,-0.26556081676797605,2.695996646641311
22,2022-02-22,2.2989819905281585,gains-network,Gains Network,gns,2.337586816201378,2.337586816201378,2.2989819905281585,2.2989819905281585,55019556.81956585,2530039.6740570343,-0.01651482007241678,-0.28209071070257163,-0.3052915184613252,2.5548046766416035
23,2022-02-23,2.04251980373686,gains-network,Gains Network,gns,2.2989819905281585,2.2989819905281585,2.04251980373686,2.04251980373686,48987591.17985042,4141509.9773778976,-0.11155467413312792,-0.37366819773606674,-0.4511306679602589,2.364506615646017
24,2022-02-24,2.1061121078808926,gains-network,Gains Network,gns,2.04251980373686,2.1061121078808926,2.04251980373686,2.1061121078808926,50746096.58214498,2314101.080506264,0.031134241160202247,-0.35011118650170414,-0.47115931004107026,2.5747684198453165
25,2022-02-25,1.941569840043729,gains-network,Gains Network,gns,2.1061121078808926,2.1061121078808926,1.941569840043729,1.941569840043729,46584677.96154888,2279966.548977325,-0.07812607278665773,-0.3657701649764221,-0.5132096591545083,2.3206717002279236
26,2022-02-26,2.120226211852065,gains-network,Gains Network,gns,1.941569840043729,2.120226211852065,1.941569840043729,2.120226211852065,50957648.05453082,1868087.4009073407,0.09201645396609193,-0.17585576107733658,-0.3940060645963386,2.951009985367297
27,2022-02-27,2.139362784972663,gains-network,Gains Network,gns,2.120226211852065,2.139362784972663,2.120226211852065,2.139362784972663,51358033.29969081,1890692.9800178972,0.009025722356239552,-0.2053933871136182,-0.32090645429902476,3.321897673246152
28,2022-02-28,1.9175453669516755,gains-network,Gains Network,gns,2.139362784972663,2.139362784972663,1.9175453669516755,1.9175453669516755,46106980.85228774,2019863.1007105703,-0.10368387240307253,-0.17969020287865822,-0.508324345253036,2.8283592678071914
29,2022-03-01,2.0838136918047416,gains-network,Gains Network,gns,1.9175453669516755,2.0838136918047416,1.9175453669516755,2.0838136918047416,50066253.3716526,2059307.3630777712,0.08670893931306733,-0.09359285962652764,-0.459924039763024,3.3352683603397733
30,2022-03-02,2.0629816746385665,gains-network,Gains Network,gns,2.0838136918047416,2.0838136918047416,2.0629816746385665,2.0629816746385665,49595105.696441285,1933630.92719877,-0.009997063196246159,0.010017954716654787,-0.44501818807884064,3.041058435391223
31,2022-03-03,2.07889957896546,gains-network,Gains Network,gns,2.0629816746385665,2.07889957896546,2.0629816746385665,2.07889957896546,50085374.34442081,1724576.8710903246,0.007715969813295587,-0.012920740929984631,-0.44189832273403484,2.2954961147038584
32,2022-03-04,2.0489336326484677,gains-network,Gains Network,gns,2.07889957896546,2.07889957896546,2.0489336326484677,2.0489336326484677,49308469.013265625,1953306.3491386715,-0.014414330841273415,0.05529741469527605,-0.47758927268036433,2.3366709703106374
33,2022-03-05,2.3749840641210542,gains-network,Gains Network,gns,2.0489336326484677,2.3749840641210542,2.0489336326484677,2.3749840641210542,57201928.39441215,2888812.940649127,0.1591317679973514,0.12015597715229287,-0.3614125708280511,2.3638927565744456
34,2022-03-06,2.417624606638789,gains-network,Gains Network,gns,2.3749840641210542,2.417624606638789,2.3749840641210542,2.417624606638789,58091782.91480105,2658645.279909292,0.017954033107803413,0.13006761808735567,-0.3499380978699973,2.598007401329025
35,2022-03-07,2.378090863912343,gains-network,Gains Network,gns,2.417624606638789,2.417624606638789,2.378090863912343,2.378090863912343,57120977.6490752,2326461.2197904014,-0.01635230821935163,0.24017449855321904,-0.3734323636077749,2.8285832661657597
36,2022-03-08,2.138853636694679,gains-network,Gains Network,gns,2.378090863912343,2.378090863912343,2.138853636694679,2.138853636694679,51841133.881244846,2285549.4718222856,-0.10060054089946757,0.026413083427947237,-0.44317245899424285,2.8826822498180467
37,2022-03-09,2.1404853715446963,gains-network,Gains Network,gns,2.138853636694679,2.1404853715446963,2.138853636694679,2.1404853715446963,51725339.21164349,1424432.8997909385,0.0007629015945846973,0.03756877623244437,-0.4399180759593305,2.016084489445676
38,2022-03-10,2.196920334024812,gains-network,Gains Network,gns,2.1404853715446963,2.196920334024812,2.1404853715446963,2.196920334024812,53588012.75052807,2958284.057323225,0.0263654978587351,0.056770782126033925,-0.4217247149872948,1.8810191627594839
39,2022-03-11,2.144556923403436,gains-network,Gains Network,gns,2.196920334024812,2.196920334024812,2.144556923403436,2.144556923403436,52438170.09913097,1726421.558508115,-0.023834915545364654,0.04666978433623781,-0.431350623212593,1.9248333046097024
40,2022-03-12,2.1185597027344016,gains-network,Gains Network,gns,2.144556923403436,2.144556923403436,2.1185597027344016,2.1185597027344016,51762608.43296446,1599226.3830861407,-0.01212242043348355,-0.10796887661709487,-0.4244978022150193,1.9070029791289236
41,2022-03-13,2.0798358544101774,gains-network,Gains Network,gns,2.1185597027344016,2.1185597027344016,2.0798358544101774,2.0798358544101774,50847347.76731619,1407860.4589782937,-0.018278384259949765,-0.13971927291815478,-0.42737719511019256,1.6612995428252608
42,2022-03-14,2.0171502550150184,gains-network,Gains Network,gns,2.0798358544101774,2.0798358544101774,2.0171502550150184,2.0171502550150184,49231582.11898184,1380523.201406855,-0.030139685909461367,-0.15177746753692956,-0.4083028385050024,1.9258461491362167
43,2022-03-15,2.147291339791515,gains-network,Gains Network,gns,2.0171502550150184,2.147291339791515,2.0171502550150184,2.147291339791515,52262287.5102773,1515321.9848101158,0.06451729832864017,0.003944965168292347,-0.345194093016015,1.705430512522987
44,2022-03-16,2.2555818232667977,gains-network,Gains Network,gns,2.147291339791515,2.2555818232667977,2.147291339791515,2.2555818232667977,54788575.556069925,1766379.357561777,0.05043120207703011,0.053771192857553274,-0.3108904243103563,1.9421678992821247
45,2022-03-17,2.345285115293525,gains-network,Gains Network,gns,2.2555818232667977,2.345285115293525,2.2555818232667977,2.345285115293525,56937948.27067902,1959878.771846154,0.03976946927902114,0.06753307298899869,-0.2676315093997733,1.6601340407104468
46,2022-03-18,2.324276071430009,gains-network,Gains Network,gns,2.345285115293525,2.345285115293525,2.324276071430009,2.324276071430009,56539025.67872924,1590089.8906344613,-0.008957991387280373,0.08380246104232869,-0.2872685894578284,1.4734853953430265
47,2022-03-19,2.274145190263092,gains-network,Gains Network,gns,2.324276071430009,2.324276071430009,2.274145190263092,2.274145190263092,55176824.447055005,2035476.0175871756,-0.02156838500517455,0.07343927448817134,-0.29826075549701014,1.0286413185951049
48,2022-03-20,2.290028068300157,gains-network,Gains Network,gns,2.274145190263092,2.290028068300157,2.274145190263092,2.290028068300157,55903280.79012367,260553.6609340708,0.006984109064394284,0.10106192440344697,-0.25194340476330246,1.0473917516918734
49,2022-03-21,2.291453844777064,gains-network,Gains Network,gns,2.290028068300157,2.291453844777064,2.290028068300157,2.291453844777064,55798996.51455545,1399142.384180028,0.0006226021840707308,0.13598570016292788,-0.10929858598410236,1.1329550092323566
50,2022-03-22,2.233342834344874,gains-network,Gains Network,gns,2.291453844777064,2.291453844777064,2.233342834344874,2.233342834344874,54366369.24299087,1511855.0261011622,-0.02535988694018132,0.04007443841398528,-0.17048712005358713,0.6886072337783762
51,2022-03-23,2.3231390329904364,gains-network,Gains Network,gns,2.233342834344874,2.3231390329904364,2.233342834344874,2.3231390329904364,56729337.3622572,1555954.7360109114,0.040207082076542555,0.029951123486974485,-0.00618064027004539,0.5533482023513361
52,2022-03-24,2.3766446391320333,gains-network,Gains Network,gns,2.3231390329904364,2.3766446391320333,2.3231390329904364,2.3766446391320333,58024738.98287886,1786852.484210162,0.023031598790160368,0.013371305532966504,0.0337813210037512,0.670882889296958
53,2022-03-25,2.3512166733709354,gains-network,Gains Network,gns,2.3766446391320333,2.3766446391320333,2.3512166733709354,2.3512166733709354,57342627.06081835,1644709.695210063,-0.010699102988482201,0.0115909647188992,0.151135312896014,0.25490184255497894
54,2022-03-26,2.3436228439090234,gains-network,Gains Network,gns,2.3512166733709354,2.3512166733709354,2.3436228439090234,2.3436228439090234,57066262.359073386,2616645.389478181,-0.003229744645790067,0.030551107265888167,0.11277212411408954,0.3314263579118102
55,2022-03-27,2.44897739473547,gains-network,Gains Network,gns,2.3436228439090234,2.44897739473547,2.3436228439090234,2.44897739473547,59558300.12224977,1895228.0663120404,0.044953713905058645,0.0694093354730354,0.26133881162900274,0.6022306625368139
56,2022-03-28,2.454869714215607,gains-network,Gains Network,gns,2.44897739473547,2.454869714215607,2.44897739473547,2.454869714215607,59615149.0301114,1897256.504277577,0.0024060326129606846,0.07131536592413523,0.15783386720383175,0.4216422444780823
57,2022-03-29,2.9402891455739244,gains-network,Gains Network,gns,2.454869714215607,2.9402891455739244,2.454869714215607,2.9402891455739244,69439901.80196197,3468595.770672776,0.19773734978575885,0.3165417778038655,0.37437613023239336,0.7674974612489143
58,2022-03-30,2.9343382231053217,gains-network,Gains Network,gns,2.9402891455739244,2.9402891455739244,2.9343382231053217,2.9343382231053217,71192351.95373945,2499091.725495689,-0.00202392423805009,0.26309195508119254,0.5302575228089874,0.5445624117527941
59,2022-03-31,3.015297629923788,gains-network,Gains Network,gns,2.9343382231053217,3.015297629923788,2.9343382231053217,3.015297629923788,73128033.15517792,2363678.369247348,0.027590345987038134,0.2687204390072364,0.4470092224570761,0.3449865453004137
60,2022-04-01,2.9695539509829985,gains-network,Gains Network,gns,3.015297629923788,3.015297629923788,2.9695539509829985,2.9695539509829985,72266550.1172767,2855051.9154359065,-0.01517053523566958,0.2629860891236169,0.4394475663499353,0.030407516478172303
61,2022-04-02,2.997181122171413,gains-network,Gains Network,gns,2.9695539509829985,2.997181122171413,2.9695539509829985,2.997181122171413,72718647.09769194,2723701.8017019355,0.00930347508226581,0.27886666148563943,0.4417151999534894,-0.07202248754813945
62,2022-04-03,2.998253701208057,gains-network,Gains Network,gns,2.997181122171413,2.998253701208057,2.997181122171413,2.998253701208057,72858797.07179458,2167195.158047578,0.0003578626025333431,0.2242880263629048,0.4633239717640296,-0.06778373655185377
63,2022-04-04,2.901626761726911,gains-network,Gains Network,gns,2.998253701208057,2.998253701208057,2.901626761726911,2.901626761726911,70406047.86574998,1974867.3820581012,-0.03222773958128122,0.18198808878704753,0.22174578160833236,-0.07882623332581584
64,2022-04-05,2.814021642437325,gains-network,Gains Network,gns,2.901626761726911,2.901626761726911,2.814021642437325,2.814021642437325,68232294.44498196,2507815.3344449843,-0.030191725705427275,-0.042943906835377854,0.16396136716594922,0.05152423975633691
65,2022-04-06,2.7804046819004715,gains-network,Gains Network,gns,2.814021642437325,2.814021642437325,2.7804046819004715,2.7804046819004715,67406576.87072533,2156825.044609732,-0.011946233827731523,-0.0524593722675728,0.16917512450565386,0.13643850419426062
66,2022-04-07,2.605815189924149,gains-network,Gains Network,gns,2.7804046819004715,2.7804046819004715,2.605815189924149,2.605815189924149,63040323.5675628,2587413.4781334247,-0.06279283483905895,-0.1358016654594687,0.21832328552929825,-0.3187194647513141
67,2022-04-08,2.729090718841441,gains-network,Gains Network,gns,2.605815189924149,2.729090718841441,2.605815189924149,2.729090718841441,65990477.06431369,2387119.829324175,0.04730785567370965,-0.08097621262680144,0.2749868581778596,-0.3055771975015811
68,2022-04-09,2.835042153833724,gains-network,Gains Network,gns,2.729090718841441,2.835042153833724,2.729090718841441,2.835042153833724,68488302.82692333,2258599.079398521,0.038822980218576886,-0.054097153868439385,0.29046197530515694,-0.3410279210904066
69,2022-04-10,3.037751766611123,gains-network,Gains Network,gns,2.835042153833724,3.037751766611123,2.835042153833724,3.037751766611123,73416856.39928122,2633540.7796969614,0.07150144575567685,0.013173690200783073,0.4164938843358734,-0.38248058327373835
70,2022-04-11,3.062091487088288,gains-network,Gains Network,gns,3.037751766611123,3.062091487088288,3.037751766611123,3.062091487088288,73981649.45469259,2469392.162523887,0.008012412582453443,0.05530164233317025,0.445364736776632,-0.2769676725148019
71,2022-04-12,2.8864943156399625,gains-network,Gains Network,gns,3.062091487088288,3.062091487088288,2.8864943156399625,2.8864943156399625,69830578.3560214,3091683.7821550826,-0.057345501330954396,0.02575412786799558,0.3878471753043926,-0.3204821605862178
72,2022-04-13,3.0548996713172856,gains-network,Gains Network,gns,2.8864943156399625,3.0548996713172856,2.8864943156399625,3.0548996713172856,73781710.05452873,2394291.182272457,0.05834252115614724,0.09872483354803951,0.5144631212881763,-0.231422670167994
73,2022-04-14,3.2880398673258955,gains-network,Gains Network,gns,3.0548996713172856,3.2880398673258955,3.0548996713172856,3.2880398673258955,80632448.49856944,4225083.281400353,0.07631680941851648,0.261808542693162,0.5312500015229131,-0.12212700257306652
74,2022-04-15,3.283529117785222,gains-network,Gains Network,gns,3.2880398673258955,3.2880398673258955,3.283529117785222,3.283529117785222,80174609.2556604,3900087.67900446,-0.0013718658296992814,0.20315865468156824,0.4557348724461836,-0.22573752522090518
75,2022-04-16,3.319082337590897,gains-network,Gains Network,gns,3.283529117785222,3.319082337590897,3.283529117785222,3.319082337590897,81208798.64595035,3120484.137553133,0.010827746162840768,0.17073473955321017,0.41521485637173616,-0.24168537925947575
76,2022-04-17,3.1380869874937978,gains-network,Gains Network,gns,3.319082337590897,3.319082337590897,3.1380869874937978,3.1380869874937978,76766563.49661663,2967317.943910539,-0.05453174452685372,0.03302943380215928,0.35013522105534234,-0.24095745927172385
77,2022-04-18,3.4176139594207533,gains-network,Gains Network,gns,3.1380869874937978,3.4176139594207533,3.1380869874937978,3.4176139594207533,83708471.16547492,2897777.3821941093,0.08907559702486045,0.11610445796004876,0.5028125618599468,-0.18104966700259517
78,2022-04-19,3.290017872930348,gains-network,Gains Network,gns,3.4176139594207533,3.4176139594207533,3.290017872930348,3.290017872930348,80533422.49054688,2946929.0763447336,-0.037334844720739335,0.13979710789796607,0.43667141834312284,-0.18670334036710268
79,2022-04-20,3.206015159274323,gains-network,Gains Network,gns,3.290017872930348,3.290017872930348,3.206015159274323,3.206015159274323,78402618.09430835,2932896.363623251,-0.025532601007181133,0.0494665960312457,0.3991183660896458,-0.2038270122328283
80,2022-04-21,3.274416754016013,gains-network,Gains Network,gns,3.206015159274323,3.274416754016013,3.206015159274323,3.274416754016013,79934516.38969778,2418386.2473056875,0.021335393422522886,-0.00414323239972203,0.46615051825508313,-0.16042652395384316
81,2022-04-22,3.097937912448059,gains-network,Gains Network,gns,3.274416754016013,3.274416754016013,3.097937912448059,3.097937912448059,75824138.67330612,2592787.1675314563,-0.053896267587656976,-0.05652186981741969,0.33351377961235085,-0.026668453829153504
82,2022-04-23,2.6623398737089627,gains-network,Gains Network,gns,3.097937912448059,3.097937912448059,2.6623398737089627,2.6623398737089627,65266093.60877132,3199528.201511006,-0.14060902802111908,-0.19786868690899073,0.120209487726052,-0.19549170083785095
83,2022-04-24,2.73737957875244,gains-network,Gains Network,gns,2.6623398737089627,2.73737957875244,2.6623398737089627,2.73737957875244,67126221.37129319,1970729.95489568,0.028185621897679702,-0.12769161923754668,0.16423960826539363,-0.2644067890160622
84,2022-04-25,2.6159615134943786,gains-network,Gains Network,gns,2.73737957875244,2.73737957875244,2.6159615134943786,2.6159615134943786,64354834.96191831,2110534.40743804,-0.04435558232424519,-0.2345649495363853,0.11620413681030284,-0.3431371072196454
85,2022-04-26,2.476015684606426,gains-network,Gains Network,gns,2.6159615134943786,2.6159615134943786,2.476015684606426,2.476015684606426,60822756.94171307,2687177.170639706,-0.05349689900483823,-0.24741573443152998,0.011040644935751631,-0.37921341061766844
86,2022-04-27,2.374244089958814,gains-network,Gains Network,gns,2.476015684606426,2.476015684606426,2.374244089958814,2.374244089958814,58306393.84622641,2232805.5844753506,-0.04110296848292738,-0.25944077865925597,-0.03284313778035053,-0.3214037673714909
87,2022-04-28,2.427557844828491,gains-network,Gains Network,gns,2.374244089958814,2.427557844828491,2.374244089958814,2.427557844828491,59723067.39502517,1770796.3784109894,0.022455043731666846,-0.25862893235837037,-0.17438125142122773,-0.2294252869038933
88,2022-04-29,2.4126320744973047,gains-network,Gains Network,gns,2.427557844828491,2.427557844828491,2.4126320744973047,2.4126320744973047,59452138.35084529,1744046.9839239412,-0.006148471544347833,-0.2212135482757982,-0.17779346106050142,-0.38137971839605367
89,2022-04-30,2.257092061671262,gains-network,Gains Network,gns,2.4126320744973047,2.4126320744973047,2.257092061671262,2.257092061671262,55532858.39020928,1904395.12082731,-0.06446901476200051,-0.1522149054069274,-0.251452977884538,-0.415014323332037
90,2022-05-01,1.8001412754510648,gains-network,Gains Network,gns,2.257092061671262,2.257092061671262,1.8001412754510648,1.8001412754510648,44576548.0201389,3655620.945820484,-0.20245110688212176,-0.3423852178105753,-0.39380078450665223,-0.5157273188386751
91,2022-05-02,2.0756490095891107,gains-network,Gains Network,gns,1.8001412754510648,2.0756490095891107,1.8001412754510648,2.0756490095891107,51330651.80777462,2386057.804487901,0.153047840130776,-0.2065445157041027,-0.3074662741485126,-0.4427709710520996
92,2022-05-03,2.121051825603632,gains-network,Gains Network,gns,2.0756490095891107,2.121051825603632,2.0756490095891107,2.121051825603632,52398076.7199946,1873652.9835202312,0.02187403352145223,-0.1433609089028114,-0.29257093062237616,-0.4592015040214127
93,2022-05-04,2.0773884993933325,gains-network,Gains Network,gns,2.121051825603632,2.121051825603632,2.0773884993933325,2.0773884993933325,51440470.72740426,1883256.953055111,-0.020585695117503078,-0.12503162241024313,-0.28406074592551356,-0.44143028104489057
94,2022-05-05,2.0300643535342653,gains-network,Gains Network,gns,2.0773884993933325,2.0773884993933325,2.0300643535342653,2.0300643535342653,50329284.57842646,1921741.753465751,-0.02278059490215112,-0.16374212962258328,-0.27858964447197576,-0.4541470617559913
95,2022-05-06,2.1167798417307497,gains-network,Gains Network,gns,2.0300643535342653,2.1167798417307497,2.0300643535342653,2.1167798417307497,52580708.84830834,2322708.983181731,0.042715635120392115,-0.12262633656157396,-0.23867922698077126,-0.44228130122246145
96,2022-05-07,2.377138121541907,gains-network,Gains Network,gns,2.1167798417307497,2.377138121541907,2.1167798417307497,2.377138121541907,58665545.93987411,2309257.841096135,0.12299733523457967,0.05318616015234978,-0.08775644154138895,-0.381137656106865
97,2022-05-08,2.267783375255799,gains-network,Gains Network,gns,2.377138121541907,2.377138121541907,2.267783375255799,2.267783375255799,56158317.69452705,1530493.5423696504,-0.04600268924010875,0.25978077731013416,-0.16903334887360466,-0.4066091303375259
98,2022-05-09,2.167792488436433,gains-network,Gains Network,gns,2.267783375255799,2.267783375255799,2.167792488436433,2.167792488436433,53397766.2352972,1622173.720496729,-0.04409190397565521,0.04439261089983737,-0.23535793444728637,-0.4293917718889747
99,2022-05-10,1.9013225832010152,gains-network,Gains Network,gns,2.167792488436433,2.167792488436433,1.9013225832010152,1.9013225832010152,47977890.38250604,2153545.2052426278,-0.12292223847846939,-0.10359447126667165,-0.37410205662653395,-0.49584648921641783
100,2022-05-11,1.8834531572492477,gains-network,Gains Network,gns,1.9013225832010152,1.9013225832010152,1.8834531572492477,1.8834531572492477,46580108.4464375,1592339.542129619,-0.009398418821535803,-0.09335535563074526,-0.38491283974006785,-0.48836399086465
101,2022-05-12,1.3027205019929446,gains-network,Gains Network,gns,1.8834531572492477,1.8834531572492477,1.3027205019929446,1.3027205019929446,33129863.93458242,3815543.4856250864,-0.3083340050274749,-0.3582861056966211,-0.548684196281149,-0.6413334897285884
102,2022-05-13,0.8360162101077736,gains-network,Gains Network,gns,1.3027205019929446,1.3027205019929446,0.8360162101077736,0.8360162101077736,21028461.238098454,4083071.893679788,-0.3582535863765032,-0.6050528290064314,-0.7263359520585237,-0.7547686805904837
103,2022-05-14,0.9425361430861472,gains-network,Gains Network,gns,0.8360162101077736,0.9425361430861472,0.8360162101077736,0.9425361430861472,23689015.415697098,2306468.075060116,0.12741371721086825,-0.6034996306925655,-0.7133440648173481,-0.7125782502812894
104,2022-05-15,0.8208532431002398,gains-network,Gains Network,gns,0.9425361430861472,0.9425361430861472,0.8208532431002398,0.8208532431002398,20526658.6780782,793095.4855749304,-0.12910157438364211,-0.6380371899464824,-0.7500088430298695,-0.7492186609142726
105,2022-05-16,1.049732344631896,gains-network,Gains Network,gns,0.8208532431002398,1.049732344631896,0.8208532431002398,1.049732344631896,26501045.883792527,2324678.3775985297,0.2788307209059857,-0.5157597647231271,-0.6837281399310426,-0.6721972574852246
106,2022-05-17,1.0458172929920957,gains-network,Gains Network,gns,1.049732344631896,1.049732344631896,1.0458172929920957,1.0458172929920957,26307212.443576884,1093396.8770109557,-0.0037295713138887354,-0.44995273172878114,-0.6667341290537878,-0.6793036577857753
107,2022-05-18,0.9527941439605166,gains-network,Gains Network,gns,1.0458172929920957,1.0458172929920957,0.9527941439605166,0.9527941439605166,24024409.151869293,784479.2214489813,-0.08894780154709314,-0.49412379049975585,-0.7212107173971152,-0.7059936869411687
108,2022-05-19,0.8981047512165585,gains-network,Gains Network,gns,0.9527941439605166,0.9527941439605166,0.8981047512165585,0.8981047512165585,22683140.5218001,687005.6361529576,-0.0573989597759581,-0.31059290934424666,-0.7270213154141209,-0.7066266603187756
109,2022-05-20,0.905028223941212,gains-network,Gains Network,gns,0.8981047512165585,0.905028223941212,0.8981047512165585,0.905028223941212,22817994.457533214,638531.1633158344,0.00770898129118569,0.08254865515650911,-0.7177093123458393,-0.6482102746140364
110,2022-05-21,0.8737366077303615,gains-network,Gains Network,gns,0.905028223941212,0.905028223941212,0.8737366077303615,0.8737366077303615,22007475.62440536,423610.4645788205,-0.034575293215256764,-0.07299405530541803,-0.7331626749531075,-0.6754749165030786
111,2022-05-22,0.7227821277401059,gains-network,Gains Network,gns,0.8737366077303615,0.8737366077303615,0.7227821277401059,0.7227821277401059,18230160.02464634,1477332.8333126395,-0.17276886266947034,-0.1194746030237196,-0.7666892790730763,-0.6907998784341878
112,2022-05-23,0.6907316890194822,gains-network,Gains Network,gns,0.7227821277401059,0.7227821277401059,0.6907316890194822,0.6907316890194822,17412452.394737646,1585100.1602944902,-0.0443431533383849,-0.34199256357895935,-0.7405546542571182,-0.6995488908285026
113,2022-05-24,0.756724272339888,gains-network,Gains Network,gns,0.6907316890194822,0.756724272339888,0.6907316890194822,0.756724272339888,18946095.9518354,929890.2673133218,0.0955401125639459,-0.2764278450828721,-0.7235588815619188,-0.6295143523429075
114,2022-05-25,0.7338433192725627,gains-network,Gains Network,gns,0.756724272339888,0.756724272339888,0.7338433192725627,0.7338433192725627,18562195.112318613,313843.12364552834,-0.030236843066463903,-0.2297986675042234,-0.7194747264105192,-0.6515649302206737
