,timestamp,price,id,name,symbol,Open,High,Low,Close,market_cap,total_volumen
23,2023-06-23,0.0282194830237991,open-exchange-token,Open Exchange Token,ox,0.0298761702973825,0.0298761702973825,0.0282194830237991,0.0282194830237991,81278897.13714503,1248370.4540110289
24,2023-06-24,0.0276679942257481,open-exchange-token,Open Exchange Token,ox,0.0282194830237991,0.0282194830237991,0.0276679942257481,0.0276679942257481,79995786.58015664,2328369.1539703216
25,2023-06-25,0.0302835641682144,open-exchange-token,Open Exchange Token,ox,0.0276679942257481,0.0302835641682144,0.0276679942257481,0.0302835641682144,87831421.66494735,1444103.5228981972
26,2023-06-26,0.0301563532587878,open-exchange-token,Open Exchange Token,ox,0.0302835641682144,0.0302835641682144,0.0301563532587878,0.0301563532587878,87760931.97558679,861733.9081101072
27,2023-06-27,0.035031318790622,open-exchange-token,Open Exchange Token,ox,0.0301563532587878,0.035031318790622,0.0301563532587878,0.035031318790622,104721836.21110646,1790768.90931605
28,2023-06-28,0.0372727929371562,open-exchange-token,Open Exchange Token,ox,0.035031318790622,0.0372727929371562,0.035031318790622,0.0372727929371562,113211742.41240086,5672708.198776512
29,2023-06-29,0.0339237470034842,open-exchange-token,Open Exchange Token,ox,0.0372727929371562,0.0372727929371562,0.0339237470034842,0.0339237470034842,105673461.88051,2126996.6380170346
30,2023-06-30,0.0362514069317741,open-exchange-token,Open Exchange Token,ox,0.0339237470034842,0.0362514069317741,0.0339237470034842,0.0362514069317741,111340439.1746606,703021.0594097516
31,2023-07-01,0.0376084167657636,open-exchange-token,Open Exchange Token,ox,0.0362514069317741,0.0376084167657636,0.0362514069317741,0.0376084167657636,118724386.06865038,2183533.024403413
32,2023-07-02,0.0365985518118313,open-exchange-token,Open Exchange Token,ox,0.0376084167657636,0.0376084167657636,0.0365985518118313,0.0365985518118313,113909801.58091332,816555.3500030108
33,2023-07-03,0.0358386436717986,open-exchange-token,Open Exchange Token,ox,0.0365985518118313,0.0365985518118313,0.0358386436717986,0.0358386436717986,113075767.15570514,619435.005730047
34,2023-07-04,0.0388092923508714,open-exchange-token,Open Exchange Token,ox,0.0358386436717986,0.0388092923508714,0.0358386436717986,0.0388092923508714,122556520.8616399,839672.9282357387
35,2023-07-05,0.0339786622657289,open-exchange-token,Open Exchange Token,ox,0.0388092923508714,0.0388092923508714,0.0339786622657289,0.0339786622657289,107787221.4960351,1426360.1054678203
36,2023-07-06,0.0326202944714231,open-exchange-token,Open Exchange Token,ox,0.0339786622657289,0.0339786622657289,0.0326202944714231,0.0326202944714231,106822015.77520044,880884.7658986846
37,2023-07-07,0.0285620205725289,open-exchange-token,Open Exchange Token,ox,0.0326202944714231,0.0326202944714231,0.0285620205725289,0.0285620205725289,95501922.0235712,992129.3047966307
38,2023-07-08,0.0281085648818071,open-exchange-token,Open Exchange Token,ox,0.0285620205725289,0.0285620205725289,0.0281085648818071,0.0281085648818071,91929032.6739004,835713.9432072025
39,2023-07-09,0.0280172072346211,open-exchange-token,Open Exchange Token,ox,0.0281085648818071,0.0281085648818071,0.0280172072346211,0.0280172072346211,89954967.78375413,691148.3813369329
40,2023-07-10,0.0279114916567332,open-exchange-token,Open Exchange Token,ox,0.0280172072346211,0.0280172072346211,0.0279114916567332,0.0279114916567332,91509226.88154674,474555.9759167605
41,2023-07-11,0.0285507617855598,open-exchange-token,Open Exchange Token,ox,0.0279114916567332,0.0285507617855598,0.0279114916567332,0.0285507617855598,93468940.21140926,514113.72797289566
42,2023-07-12,0.0285894249150608,open-exchange-token,Open Exchange Token,ox,0.0285507617855598,0.0285894249150608,0.0285507617855598,0.0285894249150608,91820067.21524625,687339.3790081398
43,2023-07-13,0.0281182383391391,open-exchange-token,Open Exchange Token,ox,0.0285894249150608,0.0285894249150608,0.0281182383391391,0.0281182383391391,92780286.07706776,493981.7791300397
44,2023-07-14,0.0309175472725782,open-exchange-token,Open Exchange Token,ox,0.0281182383391391,0.0309175472725782,0.0281182383391391,0.0309175472725782,104050748.04085548,2239571.901297668
45,2023-07-15,0.0299210036941451,open-exchange-token,Open Exchange Token,ox,0.0309175472725782,0.0309175472725782,0.0299210036941451,0.0299210036941451,96893748.52495924,1124286.6155618513
46,2023-07-16,0.0296663441805117,open-exchange-token,Open Exchange Token,ox,0.0299210036941451,0.0299210036941451,0.0296663441805117,0.0296663441805117,97979127.26235396,297855.2418700011
47,2023-07-17,0.0297164500416132,open-exchange-token,Open Exchange Token,ox,0.0296663441805117,0.0297164500416132,0.0296663441805117,0.0297164500416132,98100217.98402037,314647.5611718371
48,2023-07-18,0.0324577077557829,open-exchange-token,Open Exchange Token,ox,0.0297164500416132,0.0324577077557829,0.0297164500416132,0.0324577077557829,107696958.07944058,1178047.5097376178
49,2023-07-19,0.0409232703503426,open-exchange-token,Open Exchange Token,ox,0.0324577077557829,0.0409232703503426,0.0324577077557829,0.0409232703503426,136303582.0459832,5149151.951729721
50,2023-07-20,0.0444918706434432,open-exchange-token,Open Exchange Token,ox,0.0409232703503426,0.0444918706434432,0.0409232703503426,0.0444918706434432,145967040.22850597,3553723.661569772
51,2023-07-21,0.0401470864274763,open-exchange-token,Open Exchange Token,ox,0.0444918706434432,0.0444918706434432,0.0401470864274763,0.0401470864274763,144239778.07604712,1755211.7693747256
52,2023-07-22,0.0390926343758744,open-exchange-token,Open Exchange Token,ox,0.0401470864274763,0.0401470864274763,0.0390926343758744,0.0390926343758744,140385946.3719097,1470336.8096324098
53,2023-07-23,0.0362160247139087,open-exchange-token,Open Exchange Token,ox,0.0390926343758744,0.0390926343758744,0.0362160247139087,0.0362160247139087,130051704.86489251,855666.52207667
54,2023-07-24,0.0378668808533509,open-exchange-token,Open Exchange Token,ox,0.0362160247139087,0.0378668808533509,0.0362160247139087,0.0378668808533509,136003489.77954304,793266.6796389485
55,2023-07-25,0.0343250556961089,open-exchange-token,Open Exchange Token,ox,0.0378668808533509,0.0378668808533509,0.0343250556961089,0.0343250556961089,122988553.52317196,1338108.69388546
56,2023-07-26,0.0364069274572144,open-exchange-token,Open Exchange Token,ox,0.0343250556961089,0.0364069274572144,0.0343250556961089,0.0364069274572144,130744059.00821288,759572.4361304563
57,2023-07-27,0.0414308981658574,open-exchange-token,Open Exchange Token,ox,0.0364069274572144,0.0414308981658574,0.0364069274572144,0.0414308981658574,152841724.5073428,2135461.055622176
58,2023-07-28,0.0414933072785093,open-exchange-token,Open Exchange Token,ox,0.0414308981658574,0.0414933072785093,0.0414308981658574,0.0414933072785093,153296558.67569897,1812685.57776554
59,2023-07-29,0.0413446302384553,open-exchange-token,Open Exchange Token,ox,0.0414933072785093,0.0414933072785093,0.0413446302384553,0.0413446302384553,152751312.45245633,635578.1315865591
60,2023-07-30,0.0397271119086795,open-exchange-token,Open Exchange Token,ox,0.0413446302384553,0.0413446302384553,0.0397271119086795,0.0397271119086795,146808750.32163307,408793.8185221493
61,2023-07-31,0.0421947095029723,open-exchange-token,Open Exchange Token,ox,0.0397271119086795,0.0421947095029723,0.0397271119086795,0.0421947095029723,153072349.770401,1833166.017342788
62,2023-08-01,0.0451180169694697,open-exchange-token,Open Exchange Token,ox,0.0421947095029723,0.0451180169694697,0.0421947095029723,0.0451180169694697,166875448.07724893,2290848.3760132343
63,2023-08-02,0.0506452568670993,open-exchange-token,Open Exchange Token,ox,0.0451180169694697,0.0506452568670993,0.0451180169694697,0.0506452568670993,187602671.2326824,1232795.7478601518
64,2023-08-03,0.0577955202570575,open-exchange-token,Open Exchange Token,ox,0.0506452568670993,0.0577955202570575,0.0506452568670993,0.0577955202570575,214257789.90067145,2007693.4526946032
65,2023-08-04,0.0621529896799536,open-exchange-token,Open Exchange Token,ox,0.0577955202570575,0.0621529896799536,0.0577955202570575,0.0621529896799536,228379365.61659893,5872672.766424127
66,2023-08-05,0.0611434848198779,open-exchange-token,Open Exchange Token,ox,0.0621529896799536,0.0621529896799536,0.0611434848198779,0.0611434848198779,228583936.2190777,1218326.8994185964
67,2023-08-06,0.066385888920489,open-exchange-token,Open Exchange Token,ox,0.0611434848198779,0.066385888920489,0.0611434848198779,0.066385888920489,249630913.54466835,1228732.509056962
68,2023-08-07,0.064678764254128,open-exchange-token,Open Exchange Token,ox,0.066385888920489,0.066385888920489,0.064678764254128,0.064678764254128,243235768.15215775,3054363.573173027
69,2023-08-08,0.0631764693462103,open-exchange-token,Open Exchange Token,ox,0.064678764254128,0.064678764254128,0.0631764693462103,0.0631764693462103,237639148.99055645,2643041.5523814927
70,2023-08-09,0.0647695022837223,open-exchange-token,Open Exchange Token,ox,0.0631764693462103,0.0647695022837223,0.0631764693462103,0.0647695022837223,248217376.5666836,2331333.5515011274
71,2023-08-10,0.077499543667815,open-exchange-token,Open Exchange Token,ox,0.0647695022837223,0.077499543667815,0.0647695022837223,0.077499543667815,302652035.2144887,6073846.796630722
72,2023-08-11,0.0744203905035737,open-exchange-token,Open Exchange Token,ox,0.077499543667815,0.077499543667815,0.0744203905035737,0.0744203905035737,275399580.6568884,2459505.8537090053
73,2023-08-12,0.0688796251352614,open-exchange-token,Open Exchange Token,ox,0.0744203905035737,0.0744203905035737,0.0688796251352614,0.0688796251352614,259863920.3169076,2431650.976615387
74,2023-08-13,0.0636213558442241,open-exchange-token,Open Exchange Token,ox,0.0688796251352614,0.0688796251352614,0.0636213558442241,0.0636213558442241,237092610.5601228,1727031.1824105186
75,2023-08-14,0.0658273142946886,open-exchange-token,Open Exchange Token,ox,0.0636213558442241,0.0658273142946886,0.0636213558442241,0.0658273142946886,248647319.94487023,1794754.6368391477
76,2023-08-15,0.0663656654612216,open-exchange-token,Open Exchange Token,ox,0.0658273142946886,0.0663656654612216,0.0658273142946886,0.0663656654612216,250620733.8051897,2648888.845205164
77,2023-08-16,0.069707489409171,open-exchange-token,Open Exchange Token,ox,0.0663656654612216,0.069707489409171,0.0663656654612216,0.069707489409171,269805761.7477324,3951047.133422625
78,2023-08-17,0.0630084046154596,open-exchange-token,Open Exchange Token,ox,0.069707489409171,0.069707489409171,0.0630084046154596,0.0630084046154596,238493123.67044184,2235776.463739177
79,2023-08-18,0.0675094236459873,open-exchange-token,Open Exchange Token,ox,0.0630084046154596,0.0675094236459873,0.0630084046154596,0.0675094236459873,253242524.0611102,4546370.739990105
80,2023-08-19,0.0562311067641169,open-exchange-token,Open Exchange Token,ox,0.0675094236459873,0.0675094236459873,0.0562311067641169,0.0562311067641169,215153331.53048503,2506571.701560234
81,2023-08-20,0.0595142006284542,open-exchange-token,Open Exchange Token,ox,0.0562311067641169,0.0595142006284542,0.0562311067641169,0.0595142006284542,225719456.08686128,1093253.3460641294
82,2023-08-21,0.0578684208857789,open-exchange-token,Open Exchange Token,ox,0.0595142006284542,0.0595142006284542,0.0578684208857789,0.0578684208857789,219489872.2482361,1197571.4340525863
83,2023-08-22,0.0556587149618374,open-exchange-token,Open Exchange Token,ox,0.0578684208857789,0.0578684208857789,0.0556587149618374,0.0556587149618374,211354639.24632603,1021556.501691474
84,2023-08-23,0.0515609748117097,open-exchange-token,Open Exchange Token,ox,0.0556587149618374,0.0556587149618374,0.0515609748117097,0.0515609748117097,196163776.4934045,2715209.702279401
85,2023-08-24,0.0524565860480612,open-exchange-token,Open Exchange Token,ox,0.0515609748117097,0.0524565860480612,0.0515609748117097,0.0524565860480612,199772450.18244705,1457135.880332848
86,2023-08-25,0.0479252542935094,open-exchange-token,Open Exchange Token,ox,0.0524565860480612,0.0524565860480612,0.0479252542935094,0.0479252542935094,182500376.3434865,1763027.7294979063
87,2021-11-02,1.0605071723448034,gains-network,Gains Network,gns,1.0605071723448034,1.0605071723448034,1.0605071723448034,1.0605071723448034,0.0,931161.5367622812
88,2021-11-03,1.0605071723448034,gains-network,Gains Network,gns,1.0605071723448034,1.0605071723448034,1.0605071723448034,1.0605071723448034,0.0,931161.5367622812
89,2021-11-04,1.2571085907799735,gains-network,Gains Network,gns,1.0605071723448034,1.2571085907799735,1.0605071723448034,1.2571085907799735,0.0,1438696.425771704
90,2021-11-05,1.1392548644635794,gains-network,Gains Network,gns,1.2571085907799735,1.2571085907799735,1.1392548644635794,1.1392548644635794,0.0,701801.4245972316
91,2021-11-06,1.0722467628088714,gains-network,Gains Network,gns,1.1392548644635794,1.1392548644635794,1.0722467628088714,1.0722467628088714,0.0,667827.8082764669
92,2021-11-07,1.133094693818268,gains-network,Gains Network,gns,1.0722467628088714,1.133094693818268,1.0722467628088714,1.133094693818268,0.0,651340.9421443598
93,2021-11-08,1.1044940321575585,gains-network,Gains Network,gns,1.133094693818268,1.133094693818268,1.1044940321575585,1.1044940321575585,0.0,540446.4983096223
94,2021-11-09,1.0347596115278668,gains-network,Gains Network,gns,1.1044940321575585,1.1044940321575585,1.0347596115278668,1.0347596115278668,0.0,603054.6951893871
95,2021-11-10,0.9750576813639232,gains-network,Gains Network,gns,1.0347596115278668,1.0347596115278668,0.9750576813639232,0.9750576813639232,0.0,495482.8099601356
96,2021-11-11,1.0477977028248726,gains-network,Gains Network,gns,0.9750576813639232,1.0477977028248726,0.9750576813639232,1.0477977028248726,0.0,1141446.4057766765
97,2021-11-12,1.024518316296864,gains-network,Gains Network,gns,1.0477977028248726,1.0477977028248726,1.024518316296864,1.024518316296864,0.0,781537.7098991002
98,2021-11-13,0.9422832580755436,gains-network,Gains Network,gns,1.024518316296864,1.024518316296864,0.9422832580755436,0.9422832580755436,0.0,1172719.3305513633
99,2021-11-14,0.8895316818280387,gains-network,Gains Network,gns,0.9422832580755436,0.9422832580755436,0.8895316818280387,0.8895316818280387,0.0,432559.4366320222
100,2021-11-15,0.9144413486105164,gains-network,Gains Network,gns,0.8895316818280387,0.9144413486105164,0.8895316818280387,0.9144413486105164,0.0,638427.495145596
101,2021-11-16,0.916110315072294,gains-network,Gains Network,gns,0.9144413486105164,0.916110315072294,0.9144413486105164,0.916110315072294,0.0,881935.8318931557
102,2021-11-17,0.8205271459076419,gains-network,Gains Network,gns,0.916110315072294,0.916110315072294,0.8205271459076419,0.8205271459076419,0.0,1001195.6498299008
103,2021-11-18,0.784941357290625,gains-network,Gains Network,gns,0.8205271459076419,0.8205271459076419,0.784941357290625,0.784941357290625,0.0,1168475.9874064457
104,2021-11-19,0.6655634127437,gains-network,Gains Network,gns,0.784941357290625,0.784941357290625,0.6655634127437,0.6655634127437,0.0,1194773.644529323
105,2021-11-20,0.6660193848302943,gains-network,Gains Network,gns,0.6655634127437,0.6660193848302943,0.6655634127437,0.6660193848302943,0.0,846592.0962825045
106,2021-11-21,0.6557613076363425,gains-network,Gains Network,gns,0.6660193848302943,0.6660193848302943,0.6557613076363425,0.6557613076363425,0.0,772324.5566859668
107,2021-11-22,0.6592282385868968,gains-network,Gains Network,gns,0.6557613076363425,0.6592282385868968,0.6557613076363425,0.6592282385868968,0.0,578498.9147053767
108,2021-11-23,0.6324645392537436,gains-network,Gains Network,gns,0.6592282385868968,0.6592282385868968,0.6324645392537436,0.6324645392537436,0.0,478245.4971064169
109,2021-11-24,0.6467252633132345,gains-network,Gains Network,gns,0.6324645392537436,0.6467252633132345,0.6324645392537436,0.6467252633132345,0.0,423907.42865887366
110,2021-11-25,0.6070785517967178,gains-network,Gains Network,gns,0.6467252633132345,0.6467252633132345,0.6070785517967178,0.6070785517967178,0.0,419961.9688570086
111,2021-11-26,0.5891604323762114,gains-network,Gains Network,gns,0.6070785517967178,0.6070785517967178,0.5891604323762114,0.5891604323762114,0.0,305990.491068763
112,2021-11-27,0.58469189830192,gains-network,Gains Network,gns,0.5891604323762114,0.5891604323762114,0.58469189830192,0.58469189830192,0.0,2108.33025916322
113,2021-11-28,0.5366289175943357,gains-network,Gains Network,gns,0.58469189830192,0.58469189830192,0.5366289175943357,0.5366289175943357,0.0,333831.9313923666
114,2021-11-29,0.4950054227835987,gains-network,Gains Network,gns,0.5366289175943357,0.5366289175943357,0.4950054227835987,0.4950054227835987,0.0,951023.8719964824
115,2021-11-30,0.5008791580968857,gains-network,Gains Network,gns,0.4950054227835987,0.5008791580968857,0.4950054227835987,0.5008791580968857,0.0,1229403.1428453338
116,2021-12-01,0.4806654441206091,gains-network,Gains Network,gns,0.5008791580968857,0.5008791580968857,0.4806654441206091,0.4806654441206091,0.0,486815.6355415647
117,2021-12-02,0.5105052816289812,gains-network,Gains Network,gns,0.4806654441206091,0.5105052816289812,0.4806654441206091,0.5105052816289812,0.0,669697.6335127171
118,2021-12-03,0.6308305355572464,gains-network,Gains Network,gns,0.5105052816289812,0.6308305355572464,0.5105052816289812,0.6308305355572464,0.0,690796.8500445208
119,2021-12-04,0.6140652317473533,gains-network,Gains Network,gns,0.6308305355572464,0.6308305355572464,0.6140652317473533,0.6140652317473533,0.0,943616.5255389044
120,2021-12-05,0.7060225268713896,gains-network,Gains Network,gns,0.6140652317473533,0.7060225268713896,0.6140652317473533,0.7060225268713896,0.0,1271713.704722765
121,2021-12-06,0.6719343061233758,gains-network,Gains Network,gns,0.7060225268713896,0.7060225268713896,0.6719343061233758,0.6719343061233758,0.0,680869.2806406189
122,2021-12-07,0.6211412155844132,gains-network,Gains Network,gns,0.6719343061233758,0.6719343061233758,0.6211412155844132,0.6211412155844132,0.0,999260.8274861884
123,2021-12-08,0.550870119952492,gains-network,Gains Network,gns,0.6211412155844132,0.6211412155844132,0.550870119952492,0.550870119952492,0.0,1367147.005588743
124,2021-12-09,0.7096901227518644,gains-network,Gains Network,gns,0.550870119952492,0.7096901227518644,0.550870119952492,0.7096901227518644,0.0,1075490.724141224
125,2021-12-10,0.7625497124151608,gains-network,Gains Network,gns,0.7096901227518644,0.7625497124151608,0.7096901227518644,0.7625497124151608,0.0,881863.5840700645
126,2021-12-11,0.7332236404801236,gains-network,Gains Network,gns,0.7625497124151608,0.7625497124151608,0.7332236404801236,0.7332236404801236,0.0,764878.2585369847
127,2021-12-12,0.7287779606504645,gains-network,Gains Network,gns,0.7332236404801236,0.7332236404801236,0.7287779606504645,0.7287779606504645,0.0,408983.1939758664
128,2021-12-13,0.7815113710207172,gains-network,Gains Network,gns,0.7287779606504645,0.7815113710207172,0.7287779606504645,0.7815113710207172,0.0,504332.51169423485
129,2021-12-14,0.6894245808551936,gains-network,Gains Network,gns,0.7815113710207172,0.7815113710207172,0.6894245808551936,0.6894245808551936,0.0,761890.1698699223
130,2021-12-15,0.7936967258453178,gains-network,Gains Network,gns,0.6894245808551936,0.7936967258453178,0.6894245808551936,0.7936967258453178,0.0,808189.039274245
131,2021-12-16,0.766639396690158,gains-network,Gains Network,gns,0.7936967258453178,0.7936967258453178,0.766639396690158,0.766639396690158,0.0,699748.017318735
132,2021-12-17,0.8816417065461729,gains-network,Gains Network,gns,0.766639396690158,0.8816417065461729,0.766639396690158,0.8816417065461729,0.0,681591.7842976823
133,2021-12-18,0.9396764888145518,gains-network,Gains Network,gns,0.8816417065461729,0.9396764888145518,0.8816417065461729,0.9396764888145518,0.0,851986.0937844438
134,2021-12-19,1.1210188658870488,gains-network,Gains Network,gns,0.9396764888145518,1.1210188658870488,0.9396764888145518,1.1210188658870488,0.0,1047420.1424498132
135,2021-12-20,1.118509960982201,gains-network,Gains Network,gns,1.1210188658870488,1.1210188658870488,1.118509960982201,1.118509960982201,0.0,2544224.389644161
136,2021-12-21,1.0743095071666564,gains-network,Gains Network,gns,1.118509960982201,1.118509960982201,1.0743095071666564,1.0743095071666564,0.0,370434.43275377934
137,2021-12-22,1.3225946150589525,gains-network,Gains Network,gns,1.0743095071666564,1.3225946150589525,1.0743095071666564,1.3225946150589525,0.0,1016205.016968382
138,2021-12-23,1.4955687523723604,gains-network,Gains Network,gns,1.3225946150589525,1.4955687523723604,1.3225946150589525,1.4955687523723604,0.0,976058.4430263249
139,2021-12-24,1.4223885194802803,gains-network,Gains Network,gns,1.4955687523723604,1.4955687523723604,1.4223885194802803,1.4223885194802803,0.0,239300.5663829956
140,2021-12-25,1.8736259631142629,gains-network,Gains Network,gns,1.4223885194802803,1.8736259631142629,1.4223885194802803,1.8736259631142629,0.0,1358047.7037317215
141,2021-12-26,1.7602346761293863,gains-network,Gains Network,gns,1.8736259631142629,1.8736259631142629,1.7602346761293863,1.7602346761293863,0.0,584368.8855482204
142,2021-12-27,1.528479919899923,gains-network,Gains Network,gns,1.7602346761293863,1.7602346761293863,1.528479919899923,1.528479919899923,0.0,378106.0810845631
143,2021-12-28,1.7267844450675047,gains-network,Gains Network,gns,1.528479919899923,1.7267844450675047,1.528479919899923,1.7267844450675047,0.0,450611.0453343057
144,2021-12-29,1.663532316191456,gains-network,Gains Network,gns,1.7267844450675047,1.7267844450675047,1.663532316191456,1.663532316191456,0.0,459416.1089813541
145,2021-12-30,1.89978611468046,gains-network,Gains Network,gns,1.663532316191456,1.89978611468046,1.663532316191456,1.89978611468046,0.0,1176211.127494382
146,2021-12-31,2.2418794005484246,gains-network,Gains Network,gns,1.89978611468046,2.2418794005484246,1.89978611468046,2.2418794005484246,0.0,2038945.7240567768
147,2022-01-01,2.8819218644023783,gains-network,Gains Network,gns,2.2418794005484246,2.8819218644023783,2.2418794005484246,2.8819218644023783,0.0,3337962.8179084514
148,2022-01-02,3.2297993021968767,gains-network,Gains Network,gns,2.8819218644023783,3.2297993021968767,2.8819218644023783,3.2297993021968767,0.0,3850319.192626004
149,2022-01-03,3.2162640996177303,gains-network,Gains Network,gns,3.2297993021968767,3.2297993021968767,3.2162640996177303,3.2162640996177303,0.0,2020065.9307278544
150,2022-01-04,3.149923355072275,gains-network,Gains Network,gns,3.2162640996177303,3.2162640996177303,3.149923355072275,3.149923355072275,0.0,2250764.849244136
151,2022-01-05,2.676135780844577,gains-network,Gains Network,gns,3.149923355072275,3.149923355072275,2.676135780844577,2.676135780844577,0.0,2547450.932827933
152,2022-01-06,2.44659492936821,gains-network,Gains Network,gns,2.676135780844577,2.676135780844577,2.44659492936821,2.44659492936821,0.0,5245562.349223638
153,2022-01-07,3.824878379906973,gains-network,Gains Network,gns,2.44659492936821,3.824878379906973,2.44659492936821,3.824878379906973,0.0,4885052.521317073
154,2022-01-08,3.930013111641239,gains-network,Gains Network,gns,3.824878379906973,3.930013111641239,3.824878379906973,3.930013111641239,0.0,2339313.704701423
155,2022-01-09,4.30221893243928,gains-network,Gains Network,gns,3.930013111641239,4.30221893243928,3.930013111641239,4.30221893243928,0.0,4220021.467583857
156,2022-01-10,4.9192813769574455,gains-network,Gains Network,gns,4.30221893243928,4.9192813769574455,4.30221893243928,4.9192813769574455,0.0,3650320.1938722217
157,2022-01-11,4.235068572574959,gains-network,Gains Network,gns,4.9192813769574455,4.9192813769574455,4.235068572574959,4.235068572574959,0.0,2744644.3797193966
158,2022-01-12,4.24785656566446,gains-network,Gains Network,gns,4.235068572574959,4.24785656566446,4.235068572574959,4.24785656566446,0.0,1206319.230582175
159,2022-01-13,3.974746005044176,gains-network,Gains Network,gns,4.24785656566446,4.24785656566446,3.974746005044176,3.974746005044176,0.0,1626601.843988426
160,2022-01-14,3.7454619027618095,gains-network,Gains Network,gns,3.974746005044176,3.974746005044176,3.7454619027618095,3.7454619027618095,0.0,1214333.042647002
161,2022-01-15,4.240847548141923,gains-network,Gains Network,gns,3.7454619027618095,4.240847548141923,3.7454619027618095,4.240847548141923,0.0,1515610.1591223597
162,2022-01-16,4.376919878387261,gains-network,Gains Network,gns,4.240847548141923,4.376919878387261,4.240847548141923,4.376919878387261,0.0,756106.0857735317
163,2022-01-17,4.134270240615114,gains-network,Gains Network,gns,4.376919878387261,4.376919878387261,4.134270240615114,4.134270240615114,0.0,808639.6077128149
164,2022-01-18,4.173163892506267,gains-network,Gains Network,gns,4.134270240615114,4.173163892506267,4.134270240615114,4.173163892506267,0.0,681290.3054986977
