,timestamp,semanal_WOO Network,semanal_aelf,semanal_XRP,semanal_Stellar,semanal_Solana,semanal_Marinade staked SOL,semanal_Uniswap,semanal_Aragon,semanal_Bitcoin Avalanche Bridged (BTC.b),semanal_PAX Gold,semanal_FLOKI,semanal_Ocean Protocol,semanal_dYdX,semanal_Bone ShibaSwap,semanal_Litecoin,semanal_OKB,semanal_Bitcoin Cash,semanal_Wrapped Bitcoin
16,2023-03-19,33.70904924219517,1075.017668529316,0.9175915780983505,0.6680820224844138,17.068796433384648,19.677758004741346,1.3188902674579974,3.666539494205667,18.504293356945904,1.9275660624499922,74251.66146390515,2139.7508250222004,1.7819587882955197,168.17742577989566,8.393799501459595,575.1512955453745,4.469822644256254,17.246002070099188
17,2023-03-26,28.88385401048524,745.392464023307,2.319101783101667,1.0214798474671811,25.5372171196998,30.57572052049934,1.3288576070946871,3.82040502985705,37.876406110918694,2.4101902938851687,70628.97257770819,1249.2594462055793,2.197720230905351,51.45476963199747,14.574404261160653,385.6462615308671,4.836698194568679,38.17181571961893
18,2023-04-02,28.19855627544159,659.0704962847063,8.293515703878253,2.194848758669015,18.512428968090916,22.391718386303552,0.9643212878878246,4.133842213766916,38.48844125628089,2.3462354646756998,36203.252956148826,869.219580436385,1.7753432374555687,28.820530851608876,18.664511503418797,257.94730610647986,3.354106479861916,38.832352084603755
19,2023-04-09,42.484469516039624,807.9519067291645,7.962764782870481,3.019445707314492,17.318418240057923,21.252526097093423,1.1351311573172265,12.040795686378017,39.047921125826115,2.573473401930693,44514.00444632791,964.2820911471604,1.9437339486279457,28.980251742640245,20.315554670618415,216.762366531637,3.9072612657767163,39.333492948018026
20,2023-04-16,128.45745580990544,865.1060366291908,8.829054783213158,2.891662324512677,37.561735341210685,46.61477591344736,1.1982868289187358,42.3091985315237,60.99553858952521,2.7039092141426693,45048.70960516902,1972.7172986606417,2.6062924750193512,27.118959295260623,23.974871265111634,415.1964469526436,4.86822462042073,61.03898684098878
21,2023-04-23,334.4189857597849,706.8051848177947,6.462137967894992,1.9679789821109983,40.00120999086475,49.752601734661084,0.9619610020629906,55.72636535963398,47.825870162662184,2.5194550191885647,33013.73685306526,2138.12689509886,4.043100528354059,16.908730233266137,22.502673116722246,1067.0191223495044,4.191131311454659,48.024413422883796
22,2023-04-30,209.76253348775083,475.85796514135257,4.58746484817325,1.3487204093551546,28.730764475025957,36.040135939899756,0.5697156920541605,33.81686847449859,43.86344458861625,2.400923593837196,54362.75062470038,1328.3850503386143,2.416671503488965,22.857487265143536,16.66720758807997,557.2319616751628,2.636372407555694,43.73682255642521
23,2023-05-07,247.93267065434543,523.4179659534567,4.333883315226447,1.2619969784967056,30.299004961584636,38.707206286196985,0.5030435429552638,19.67458336628648,47.837408848204134,2.6897044437023987,50595.20103739689,988.4074072798956,1.961004914083787,8.894395388234361,14.589270693172518,501.2064145050432,2.5802006800245127,48.28036208881964
24,2023-05-14,82.03788527809905,408.3421758398357,2.5815382073797366,0.9370284342420905,19.34803610601315,24.890617794675936,0.34939942267484314,19.988966765891412,33.5296870769267,2.7507388972745686,57416.18544574077,598.7498326583853,0.6823390106541963,3.586044167881192,8.185893033351164,379.12116292623926,2.1410471984724135,33.34186623771351
25,2023-05-21,69.67704143446434,372.7212367404383,3.3664063484623536,0.8643179791481145,17.865730779468834,23.31728361495267,0.41639606625770975,32.97871599865598,30.239808417902264,2.4945885847258213,34472.41122299994,630.4646708693267,0.7465412433002181,2.8037742068806755,17.33826014808915,455.83487960902943,2.259681761801035,30.274875277130057
26,2023-05-28,42.97740632634638,406.2744700240923,4.154195014639988,0.7992278105985293,12.486041947452811,16.32771776715815,0.3164125361382183,54.83762176445161,27.9362098593162,2.2821200622624227,21183.628435165127,632.359423077969,0.4963742080210506,3.092853122962115,16.298937050533315,462.8258618033373,1.9408526807203814,28.134229929307814
27,2023-06-04,64.93968410634228,528.9544311251378,8.27042607910125,1.0256430679734683,19.382539174720034,25.41652761078166,0.3374188282995764,61.45674506213252,33.23324791087476,2.1963670736313663,26290.01953271049,1694.515837541664,0.5228750008228213,4.579086226505754,22.09375632770118,504.6225472750601,2.038451434252557,33.51805208702454
28,2023-06-11,38.24166054539236,514.018897024571,10.124315473723158,0.8090264143345358,9.543786808625168,12.468337406819856,0.1737463068375454,42.70428172098121,25.74178138067444,1.9222683992721212,7015.014223971876,762.7755981510986,0.35296937440236875,2.5272631479274477,15.062321983931577,378.0355479550132,1.6257376574360882,26.190851067485585
